,Country_Region,Date,Doses_admin,People_partially_vaccinated,People_fully_vaccinated
9039,India,2021-05-14,228342,0,0
9040,India,2021-05-15,230803,0,0
9041,India,2021-05-16,230803,0,0
9042,India,2021-05-17,232512,0,0
9043,India,2021-05-18,233427,0,0
9044,India,2021-05-19,234416,0,0
9045,India,2021-05-20,239864,0,0
9046,India,2021-05-21,242180,0,0
9047,India,2021-05-22,244581,0,0
9048,India,2021-05-23,244581,0,0
9049,India,2021-05-24,248835,0,0
9050,India,2021-05-25,251379,0,0
9051,India,2021-05-26,254136,0,0
9052,India,2021-05-27,256963,0,0
9053,India,2021-05-28,260161,0,0
9054,India,2021-05-29,263441,0,0
9055,India,2021-05-30,265588,0,0
9056,India,2021-05-31,269177,0,0
9057,India,2021-05-11,4023731,0,0
9058,India,2021-05-12,4072687,0,0
9059,India,2021-05-13,4108184,0,0
9060,India,2021-05-14,4125085,0,0
9061,India,2021-05-15,4142347,0,0
9062,India,2021-05-16,4142347,0,0
9063,India,2021-05-17,4157025,0,0
9064,India,2021-05-18,4164782,0,0
9065,India,2021-05-19,4185845,0,0
9066,India,2021-05-20,4519318,0,0
9067,India,2021-05-21,4592335,0,0
9068,India,2021-05-22,4691082,0,0
9069,India,2021-05-23,4691082,0,0
9070,India,2021-05-24,4812094,0,0
9071,India,2021-05-25,4853015,0,0
9072,India,2021-05-26,4890425,0,0
9073,India,2021-05-27,4918114,0,0
9074,India,2021-05-28,4936818,0,0
9075,India,2021-05-29,4978620,0,0
9076,India,2021-05-30,5009627,0,0
9077,India,2021-05-31,5044669,0,0
9078,India,2021-05-11,14524097,0,0
9079,India,2021-05-12,14691987,0,0
9080,India,2021-05-13,14798914,0,0
9081,India,2021-05-14,14852400,0,0
9082,India,2021-05-15,14991425,0,0
9083,India,2021-05-16,14991425,0,0
9084,India,2021-05-17,15269713,0,0
9085,India,2021-05-18,15398802,0,0
9086,India,2021-05-19,15478846,0,0
9087,India,2021-05-20,15708235,0,0
9088,India,2021-05-21,15816456,0,0
9089,India,2021-05-22,15940593,0,0
9090,India,2021-05-23,15940593,0,0
9091,India,2021-05-24,16183750,0,0
9092,India,2021-05-25,16283420,0,0
9093,India,2021-05-26,16364179,0,0
9094,India,2021-05-27,16426346,0,0
9095,India,2021-05-28,16553027,0,0
9096,India,2021-05-29,16757346,0,0
9097,India,2021-05-30,16861567,0,0
9098,India,2021-05-31,17013350,0,0
9099,India,2021-05-11,221311,0,0
9100,India,2021-05-12,221956,0,0
9101,India,2021-05-13,223712,0,0
9102,India,2021-05-14,224387,0,0
9103,India,2021-05-15,224483,0,0
9104,India,2021-05-16,224483,0,0
9105,India,2021-05-17,225580,0,0
9106,India,2021-05-18,226311,0,0
9107,India,2021-05-19,227796,0,0
9108,India,2021-05-20,230968,0,0
9109,India,2021-05-21,232705,0,0
9110,India,2021-05-22,234290,0,0
9111,India,2021-05-23,234290,0,0
9112,India,2021-05-24,235581,0,0
9113,India,2021-05-25,236857,0,0
9114,India,2021-05-26,237947,0,0
9115,India,2021-05-27,238697,0,0
9116,India,2021-05-28,238769,0,0
9117,India,2021-05-29,238832,0,0
9118,India,2021-05-30,238832,0,0
9119,India,2021-05-31,238924,0,0
9120,India,2021-05-11,6661775,0,0
9121,India,2021-05-12,6738923,0,0
9122,India,2021-05-13,6822834,0,0
9123,India,2021-05-14,6873590,0,0
9124,India,2021-05-15,6928329,0,0
9125,India,2021-05-16,6928329,0,0
9126,India,2021-05-17,6995480,0,0
9127,India,2021-05-18,7040699,0,0
9128,India,2021-05-19,7082380,0,0
9129,India,2021-05-20,7280700,0,0
9130,India,2021-05-21,7321955,0,0
9131,India,2021-05-22,7371998,0,0
9132,India,2021-05-23,7371998,0,0
9133,India,2021-05-24,7473489,0,0
9134,India,2021-05-25,7650500,0,0
9135,India,2021-05-26,7914277,0,0
9136,India,2021-05-27,8208995,0,0
9137,India,2021-05-28,8519483,0,0
9138,India,2021-05-29,8796133,0,0
9139,India,2021-05-30,8891549,0,0
9140,India,2021-05-31,9094255,0,0
9141,India,2021-05-11,5361854,0,0
9142,India,2021-05-12,5388357,0,0
9143,India,2021-05-13,5419430,0,0
9144,India,2021-05-14,5447541,0,0
9145,India,2021-05-15,5447805,0,0
9146,India,2021-05-16,5447805,0,0
9147,India,2021-05-17,5448463,0,0
9148,India,2021-05-18,5450423,0,0
9149,India,2021-05-19,5453386,0,0
9150,India,2021-05-20,5522361,0,0
9151,India,2021-05-21,5523114,0,0
9152,India,2021-05-22,5526061,0,0
9153,India,2021-05-23,5526061,0,0
9154,India,2021-05-24,5529827,0,0
9155,India,2021-05-25,5588684,0,0
9156,India,2021-05-26,5652269,0,0
9157,India,2021-05-27,5702844,0,0
9158,India,2021-05-28,5803355,0,0
9159,India,2021-05-29,5913086,0,0
9160,India,2021-05-30,5979083,0,0
9161,India,2021-05-31,6058833,0,0
9162,India,2021-05-11,1432084,0,0
9163,India,2021-05-12,1435306,0,0
9164,India,2021-05-13,1442279,0,0
9165,India,2021-05-14,1443431,0,0
9166,India,2021-05-15,1445632,0,0
9167,India,2021-05-16,1445632,0,0
9168,India,2021-05-17,1454040,0,0
9169,India,2021-05-18,1474542,0,0
9170,India,2021-05-19,1483136,0,0
9171,India,2021-05-20,1527207,0,0
9172,India,2021-05-21,1534452,0,0
9173,India,2021-05-22,1550818,0,0
9174,India,2021-05-23,1550818,0,0
9175,India,2021-05-24,1559837,0,0
9176,India,2021-05-25,1565078,0,0
9177,India,2021-05-26,1567456,0,0
9178,India,2021-05-27,1570207,0,0
9179,India,2021-05-28,1574596,0,0
9180,India,2021-05-29,1588215,0,0
9181,India,2021-05-30,1602018,0,0
9182,India,2021-05-31,1610723,0,0
9183,India,2021-05-11,13936210,0,0
9184,India,2021-05-12,14141536,0,0
9185,India,2021-05-13,14393696,0,0
9186,India,2021-05-14,14568875,0,0
9187,India,2021-05-15,14764942,0,0
9188,India,2021-05-16,14764942,0,0
9189,India,2021-05-17,14997832,0,0
9190,India,2021-05-18,15207651,0,0
9191,India,2021-05-19,15389991,0,0
9192,India,2021-05-20,15813654,0,0
9193,India,2021-05-21,16028675,0,0
9194,India,2021-05-22,16241703,0,0
9195,India,2021-05-23,16241703,0,0
9196,India,2021-05-24,16543234,0,0
9197,India,2021-05-25,16816336,0,0
9198,India,2021-05-26,17074158,0,0
9199,India,2021-05-27,17355300,0,0
9200,India,2021-05-28,17667888,0,0
9201,India,2021-05-29,17992599,0,0
9202,India,2021-05-30,18008604,0,0
9203,India,2021-05-31,18332316,0,0
9204,India,2021-05-11,2474738,0,0
9205,India,2021-05-12,2507892,0,0
9206,India,2021-05-13,2538983,0,0
9207,India,2021-05-14,2572547,0,0
9208,India,2021-05-15,2603720,0,0
9209,India,2021-05-16,2603720,0,0
9210,India,2021-05-17,2650123,0,0
9211,India,2021-05-18,2673296,0,0
9212,India,2021-05-19,2685584,0,0
9213,India,2021-05-20,2743665,0,0
9214,India,2021-05-21,2758608,0,0
9215,India,2021-05-22,2772366,0,0
9216,India,2021-05-23,2772366,0,0
9217,India,2021-05-24,2807288,0,0
9218,India,2021-05-25,2829073,0,0
9219,India,2021-05-26,2837799,0,0
9220,India,2021-05-27,2856866,0,0
9221,India,2021-05-28,2874730,0,0
9222,India,2021-05-29,2890859,0,0
9223,India,2021-05-30,2901074,0,0
9224,India,2021-05-31,2918548,0,0
9225,India,2021-05-11,12146487,0,0
9226,India,2021-05-12,12313816,0,0
9227,India,2021-05-13,12457568,0,0
9228,India,2021-05-14,12501020,0,0
9229,India,2021-05-15,12561156,0,0
9230,India,2021-05-16,12561156,0,0
9231,India,2021-05-17,12628179,0,0
9232,India,2021-05-18,12690836,0,0
9233,India,2021-05-19,12753948,0,0
9234,India,2021-05-20,12932811,0,0
9235,India,2021-05-21,13003962,0,0
9236,India,2021-05-22,13086547,0,0
9237,India,2021-05-23,13086547,0,0
9238,India,2021-05-24,13333117,0,0
9239,India,2021-05-25,13486207,0,0
9240,India,2021-05-26,13554226,0,0
9241,India,2021-05-27,13728312,0,0
9242,India,2021-05-28,13989487,0,0
9243,India,2021-05-29,14267305,0,0
9244,India,2021-05-30,14408596,0,0
9245,India,2021-05-31,14714531,0,0
19146,US,2020-12-20,556208,556208,0
19147,US,2020-12-21,614117,614117,0
19148,US,2020-12-22,614117,614117,0
19149,US,2020-12-23,1008025,1008025,0
19150,US,2020-12-24,1008025,1008025,0
19151,US,2020-12-25,1008025,1008025,0
19152,US,2020-12-26,1944585,1944585,0
19153,US,2020-12-27,1944585,1944585,0
19154,US,2020-12-28,2127143,2127143,0
19155,US,2020-12-29,2127143,2127143,0
19156,US,2020-12-30,2794588,2794588,0
19157,US,2020-12-31,2794588,2794588,0
19158,US,2021-01-01,2794588,2794588,0
19159,US,2021-01-02,4225756,4225756,0
19160,US,2021-01-03,4225756,4225756,0
19161,US,2021-01-04,4563260,4563260,0
19162,US,2021-01-05,4836469,4836469,0
19163,US,2021-01-06,5306797,5306797,0
19164,US,2021-01-07,5919418,5919418,0
19165,US,2021-01-08,6688231,6688231,0
19166,US,2021-01-09,6688231,6688231,0
19167,US,2021-01-10,6688231,6688231,0
19168,US,2021-01-11,8987322,8987322,0
19169,US,2021-01-12,9327138,9327138,0
19170,US,2021-01-13,10278462,9327138,0
19171,US,2021-01-14,11148991,9690757,1342086
19172,US,2021-01-15,12279180,10595866,1610524
19173,US,2021-01-16,12279180,10595866,1610524
19174,US,2021-01-17,12279180,10595866,1610524
19175,US,2021-01-18,12279180,10595866,1610524
19176,US,2021-01-19,15707588,13595803,2023124
19177,US,2021-01-20,16525281,14270441,2161419
19178,US,2021-01-21,17546374,15053257,2394961
19179,US,2021-01-22,19107959,16243093,2756953
19180,US,2021-01-23,20537990,17390345,3027865
19181,US,2021-01-24,21848655,18502131,3216836
19182,US,2021-01-25,22734243,19252279,3346390
19183,US,2021-01-26,23540994,19902237,3481921
19184,US,2021-01-27,24652634,20687970,3801053
19185,US,2021-01-28,26193682,21698606,4263056
19186,US,2021-01-29,27884661,22858318,4780888
19187,US,2021-01-30,29577902,24064165,5259693
19188,US,2021-01-31,31123299,25201143,5657142
19189,US,2021-02-01,32222402,26023153,5927847
19190,US,2021-02-02,32780860,26440836,6064792
19191,US,2021-02-03,33878254,27154956,6436931
19192,US,2021-02-04,35203710,27905197,6926050
19193,US,2021-02-05,36819212,28909497,7503864
19194,US,2021-02-06,39037964,30250964,8317180
19195,US,2021-02-07,41210937,31579100,9147185
19196,US,2021-02-08,42417617,32340146,9518015
19197,US,2021-02-09,43206190,32867213,9840429
19198,US,2021-02-10,44769970,33783384,10469514
19199,US,2021-02-11,46390270,34723964,11188782
19200,US,2021-02-12,48410558,35834855,12085830
19201,US,2021-02-13,50641884,37056122,13082172
19202,US,2021-02-14,52884356,38292270,14077440
19203,US,2021-02-15,52884356,38292270,14077440
19204,US,2021-02-16,55220364,39670551,15015434
19205,US,2021-02-17,56281827,40268009,15471536
19206,US,2021-02-18,57737767,41021049,16162358
19207,US,2021-02-19,59585043,41977401,17039118
19208,US,2021-02-20,61289500,42809595,17895667
19209,US,2021-02-21,63090634,43628092,18865319
19210,US,2021-02-22,64177474,44138118,19438495
19211,US,2021-02-23,65032083,44544969,19882544
19212,US,2021-02-24,66464947,45237143,20607261
19213,US,2021-02-25,68274117,46074392,21555117
19214,US,2021-02-26,70454064,47184199,22613359
19215,US,2021-02-27,72806180,48435536,23698627
19216,US,2021-02-28,75236003,49772180,24779920
19217,US,2021-03-01,76899987,50732997,25466405
19218,US,2021-03-02,78631601,51755447,26162122
19219,US,2021-03-03,80540474,52855579,26957804
19220,US,2021-03-04,82572848,54035670,27795980
19221,US,2021-03-05,85008094,55547697,28701201
19222,US,2021-03-06,87912323,57358849,29776160
19223,US,2021-03-07,90351750,58873710,30686881
19224,US,2021-03-08,92089852,60005231,31493040
19225,US,2021-03-09,93692598,61088527,32102061
19226,US,2021-03-10,95721290,62451150,32904161
19227,US,2021-03-11,98203893,64071674,33863127
19228,US,2021-03-12,101128005,65965305,35000159
19229,US,2021-03-13,105703501,68884011,36929777
19230,US,2021-03-14,107060274,69784210,37459269
19231,US,2021-03-15,109081860,71054445,38335432
19232,US,2021-03-16,110737856,72135616,39042345
19233,US,2021-03-17,113037627,73669956,39989196
19234,US,2021-03-18,115730008,75495716,40981464
19235,US,2021-03-19,118313818,77230061,41934629
19236,US,2021-03-20,121441497,79367225,43036818
19237,US,2021-03-21,124481412,81415769,44141228
19238,US,2021-03-22,126509736,82772416,44910946
19239,US,2021-03-23,128217029,83930495,45533962
19240,US,2021-03-24,130473853,85472166,46365515
19241,US,2021-03-25,133305295,87343622,47419832
19242,US,2021-03-26,136684688,89559225,48695172
19243,US,2021-03-27,140180735,91707729,50141769
19244,US,2021-03-28,143462691,93631163,51593564
19245,US,2021-03-29,145812835,95015762,52614231
19246,US,2021-03-30,147602345,96044046,53423486
19247,US,2021-03-31,150273292,97593290,54607041
19248,US,2021-04-01,153631404,99565311,56089614
19249,US,2021-04-02,157606463,101804762,57984785
19250,US,2021-04-03,161688422,104213478,59858146
19251,US,2021-04-04,165053746,106214924,61416536
19252,US,2021-04-05,167187795,107515428,62392065
19253,US,2021-04-06,168592075,108301234,63016976
19254,US,2021-04-07,171476655,109995734,64422618
19255,US,2021-04-08,174879716,112046611,66203123
19256,US,2021-04-09,178837781,114436039,68202458
19257,US,2021-04-10,183467709,117142879,70692645
19258,US,2021-04-11,187047131,119242902,72630892
19259,US,2021-04-12,189692045,120848490,74066085
19260,US,2021-04-13,192282781,122295530,75322283
19261,US,2021-04-14,194791836,123917385,76681252
19262,US,2021-04-15,198317040,125822868,78498290
19263,US,2021-04-16,202282923,127743096,80609818
19264,US,2021-04-17,205871913,129494179,82471151
19265,US,2021-04-18,209406814,131247546,84263408
19266,US,2021-04-19,211581309,132321628,85365180
19267,US,2021-04-20,213388238,133266995,86223506
19268,US,2021-04-21,215951909,134445595,87592646
19269,US,2021-04-22,218947643,135791031,89245776
19270,US,2021-04-23,222322230,137234889,91175995
19271,US,2021-04-24,225640460,138644724,93078040
19272,US,2021-04-25,228661408,139978480,94772329
19273,US,2021-04-26,230768454,140969663,95888088
19274,US,2021-04-27,232407669,141751857,96747454
19275,US,2021-04-28,234639414,142692987,98044421
19276,US,2021-04-29,237360493,143793565,99668945
19277,US,2021-04-30,240159677,144894586,101407318
19278,US,2021-05-01,243463471,146239208,103422555
19279,US,2021-05-02,245591469,147047012,104774652
19280,US,2021-05-03,246780203,147517734,105523520
19281,US,2021-05-04,247769049,147894671,106168588
19282,US,2021-05-05,249566820,148562891,107346533
19283,US,2021-05-06,251973752,149462265,108926627
19284,US,2021-05-07,254779333,150416559,110874920
19285,US,2021-05-08,257347205,151315505,112626771
19286,US,2021-05-09,259716989,152116936,114258244
19287,US,2021-05-10,261599381,152819904,115530780
19288,US,2021-05-11,263132561,153448316,116576359
19289,US,2021-05-12,264680844,153986312,117647439
19290,US,2021-05-13,266596486,154624231,118987308
19291,US,2021-05-14,268438666,155251852,120258637
19292,US,2021-05-15,270832342,156217367,121768268
19293,US,2021-05-16,273545207,157485596,123282685
19294,US,2021-05-17,274411901,157827208,123828224
19295,US,2021-05-18,275535207,158365411,124455693
19296,US,2021-05-19,277290173,159174963,125453423
19297,US,2021-05-20,279397250,160177820,126605166
19298,US,2021-05-21,281595351,161278336,127778250
19299,US,2021-05-22,283941223,162470794,129006463
19300,US,2021-05-23,285720586,163309414,130014175
19301,US,2021-05-24,286890900,163907827,130615797
19302,US,2021-05-25,287788872,164378258,131078608
19303,US,2021-05-26,289212304,165074907,131850089
19304,US,2021-05-27,290724607,165718717,132769894
19305,US,2021-05-28,292099778,166388129,133532544
19306,US,2021-05-29,293705050,167157043,134418748
19307,US,2021-05-30,294391368,167157043,134418748
19308,US,2021-05-31,294928850,167733972,135087319
20829,India,2021-06-01,218546667,169585180,43550558
20830,India,2021-06-01,125001,0,0
20831,India,2021-06-01,10073383,0,0
20832,India,2021-06-01,336544,0,0
20833,India,2021-06-01,4174248,0,0
20834,India,2021-06-01,10363135,0,0
20835,India,2021-06-01,355123,0,0
20836,India,2021-06-01,7010511,0,0
20837,India,2021-06-01,201947,0,0
20838,India,2021-06-01,5460280,0,0
20839,India,2021-06-01,533473,0,0
20840,India,2021-06-01,17299526,0,0
20841,India,2021-06-01,5954053,0,0
20842,India,2021-06-01,2470982,0,0
20843,India,2021-06-01,3333161,0,0
20844,India,2021-06-01,4226248,0,0
20845,India,2021-06-01,13898558,0,0
20846,India,2021-06-01,9571704,0,0
20847,India,2021-06-01,164195,0,0
20848,India,2021-06-01,34605,0,0
20849,India,2021-06-01,11185376,0,0
20850,India,2021-06-01,22832743,0,0
20851,India,2021-06-01,462278,0,0
20852,India,2021-06-01,467892,0,0
20853,India,2021-06-01,316259,0,0
20854,India,2021-06-01,274949,0,0
20855,India,2021-06-01,7960089,0,0
20856,India,2021-06-01,272489,0,0
20857,India,2021-06-01,5078254,0,0
20858,India,2021-06-01,17118582,0,0
20859,India,2021-06-01,238984,0,0
20860,India,2021-06-01,9235652,0,0
20861,India,2021-06-01,6142054,0,0
20862,India,2021-06-01,1614970,0,0
20863,India,2021-06-01,18679320,0,0
20864,India,2021-06-01,2932050,0,0
20865,India,2021-06-01,14964714,0,0
20990,US,2021-06-01,296404240,168489729,135867425
21166,India,2021-06-02,221043693,171866824,43811342
21167,India,2021-06-02,125504,0,0
21168,India,2021-06-02,10225904,0,0
21169,India,2021-06-02,343230,0,0
21170,India,2021-06-02,4199011,0,0
21171,India,2021-06-02,10419429,0,0
21172,India,2021-06-02,360600,0,0
21173,India,2021-06-02,7018915,0,0
21174,India,2021-06-02,207609,0,0
21175,India,2021-06-02,5498429,0,0
21176,India,2021-06-02,537740,0,0
21177,India,2021-06-02,17471742,0,0
21178,India,2021-06-02,6026239,0,0
21179,India,2021-06-02,2482605,0,0
21180,India,2021-06-02,3366141,0,0
21181,India,2021-06-02,4263838,0,0
21182,India,2021-06-02,14141929,0,0
21183,India,2021-06-02,9676157,0,0
21184,India,2021-06-02,167974,0,0
21185,India,2021-06-02,35316,0,0
21186,India,2021-06-02,11476780,0,0
21187,India,2021-06-02,23052074,0,0
21188,India,2021-06-02,469763,0,0
21189,India,2021-06-02,469556,0,0
21190,India,2021-06-02,316758,0,0
21191,India,2021-06-02,277116,0,0
21192,India,2021-06-02,8032250,0,0
21193,India,2021-06-02,275845,0,0
21194,India,2021-06-02,5111065,0,0
21195,India,2021-06-02,17231186,0,0
21196,India,2021-06-02,239115,0,0
21197,India,2021-06-02,9339816,0,0
21198,India,2021-06-02,6214443,0,0
21199,India,2021-06-02,1618367,0,0
21200,India,2021-06-02,19034656,0,0
21201,India,2021-06-02,2944247,0,0
21202,India,2021-06-02,15181356,0,0
21327,US,2021-06-02,296912892,168734435,136155250
21503,India,2021-06-03,224109448,174296917,44047467
21504,India,2021-06-03,126195,0,0
21505,India,2021-06-03,10337846,0,0
21506,India,2021-06-03,351336,0,0
21507,India,2021-06-03,4235135,0,0
21508,India,2021-06-03,10583676,0,0
21509,India,2021-06-03,366525,0,0
21510,India,2021-06-03,7027097,0,0
21511,India,2021-06-03,211747,0,0
21512,India,2021-06-03,5552315,0,0
21513,India,2021-06-03,543701,0,0
21514,India,2021-06-03,17659698,0,0
21515,India,2021-06-03,6101593,0,0
21516,India,2021-06-03,2493942,0,0
21517,India,2021-06-03,3398095,0,0
21518,India,2021-06-03,4305504,0,0
21519,India,2021-06-03,14402943,0,0
21520,India,2021-06-03,9840358,0,0
21521,India,2021-06-03,171421,0,0
21522,India,2021-06-03,36333,0,0
21523,India,2021-06-03,11851060,0,0
21524,India,2021-06-03,23292259,0,0
21525,India,2021-06-03,472537,0,0
21526,India,2021-06-03,471868,0,0
21527,India,2021-06-03,318196,0,0
21528,India,2021-06-03,279779,0,0
21529,India,2021-06-03,8108356,0,0
21530,India,2021-06-03,279178,0,0
21531,India,2021-06-03,5146083,0,0
21532,India,2021-06-03,17331633,0,0
21533,India,2021-06-03,239296,0,0
21534,India,2021-06-03,9619198,0,0
21535,India,2021-06-03,6313719,0,0
21536,India,2021-06-03,1624554,0,0
21537,India,2021-06-03,19431152,0,0
21538,India,2021-06-03,2962144,0,0
21539,India,2021-06-03,15426928,0,0
21664,US,2021-06-03,297720928,169090262,136644618
21839,India,2021-06-04,227860317,179172948,44434820
21840,India,2021-06-04,126704,0,0
21841,India,2021-06-04,10696049,0,0
21842,India,2021-06-04,362881,0,0
21843,India,2021-06-04,4273647,0,0
21844,India,2021-06-04,10768582,0,0
21845,India,2021-06-04,371992,0,0
21846,India,2021-06-04,7037125,0,0
21847,India,2021-06-04,215740,0,0
21848,India,2021-06-04,5593076,0,0
21849,India,2021-06-04,551897,0,0
21850,India,2021-06-04,17924919,0,0
21851,India,2021-06-04,6161524,0,0
21852,India,2021-06-04,2509515,0,0
21853,India,2021-06-04,3428579,0,0
21854,India,2021-06-04,4377071,0,0
21855,India,2021-06-04,14725429,0,0
21856,India,2021-06-04,10015875,0,0
21857,India,2021-06-04,174988,0,0
21858,India,2021-06-04,37327,0,0
21859,India,2021-06-04,12213655,0,0
21860,India,2021-06-04,23668323,0,0
21861,India,2021-06-04,483126,0,0
21862,India,2021-06-04,474615,0,0
21863,India,2021-06-04,322280,0,0
21864,India,2021-06-04,281636,0,0
21865,India,2021-06-04,8198300,0,0
21866,India,2021-06-04,282004,0,0
21867,India,2021-06-04,5201174,0,0
21868,India,2021-06-04,17479393,0,0
21869,India,2021-06-04,239487,0,0
21870,India,2021-06-04,9868998,0,0
21871,India,2021-06-04,6417283,0,0
21872,India,2021-06-04,1631250,0,0
21873,India,2021-06-04,19838197,0,0
21874,India,2021-06-04,2987636,0,0
