,Province_State,Date,Cumulated_Cases,New_Cases
17269,Minnesota,2021-01-31,461807,988
17270,Minnesota,2021-02-01,462528,721
17271,Minnesota,2021-02-02,463132,604
17272,Minnesota,2021-02-03,463766,634
17273,Minnesota,2021-02-04,465176,1410
17274,Minnesota,2021-02-05,466224,1048
17275,Minnesota,2021-02-06,467217,993
17276,Minnesota,2021-02-07,468118,901
17277,Minnesota,2021-02-08,468682,564
17278,Minnesota,2021-02-09,469254,572
17279,Minnesota,2021-02-10,469905,651
17280,Minnesota,2021-02-11,470803,898
17281,Minnesota,2021-02-12,471851,1048
17282,Minnesota,2021-02-13,472791,940
17283,Minnesota,2021-02-14,473567,776
17284,Minnesota,2021-02-15,474169,602
17285,Minnesota,2021-02-16,474621,452
17286,Minnesota,2021-02-17,475379,758
17287,Minnesota,2021-02-18,476292,913
17288,Minnesota,2021-02-19,477287,995
17289,Minnesota,2021-02-20,478157,870
17290,Minnesota,2021-02-21,479036,879
17291,Minnesota,2021-02-22,479591,555
17292,Minnesota,2021-02-23,480091,500
17293,Minnesota,2021-02-24,480845,754
17294,Minnesota,2021-02-25,481831,986
17295,Minnesota,2021-02-26,482978,1147
17296,Minnesota,2021-02-27,483790,812
17297,Minnesota,2021-02-28,484594,804
17298,Minnesota,2021-03-01,485230,636
17299,Minnesota,2021-03-02,485655,425
17300,Minnesota,2021-03-03,486434,779
17301,Minnesota,2021-03-04,487374,940
17302,Minnesota,2021-03-05,488170,796
17303,Minnesota,2021-03-06,489116,946
17304,Minnesota,2021-03-07,490011,895
17305,Minnesota,2021-03-08,490483,472
17306,Minnesota,2021-03-09,492108,1625
17307,Minnesota,2021-03-10,493013,905
17308,Minnesota,2021-03-11,494106,1093
17309,Minnesota,2021-03-12,495208,1102
17310,Minnesota,2021-03-13,496395,1187
17311,Minnesota,2021-03-14,497392,997
17312,Minnesota,2021-03-15,498218,826
17313,Minnesota,2021-03-16,498926,708
17314,Minnesota,2021-03-17,499962,1036
17315,Minnesota,2021-03-18,501458,1496
17316,Minnesota,2021-03-19,502893,1435
17317,Minnesota,2021-03-20,504273,1380
17318,Minnesota,2021-03-21,505224,951
17319,Minnesota,2021-03-22,506376,1152
17320,Minnesota,2021-03-23,507231,855
17321,Minnesota,2021-03-24,508541,1310
17322,Minnesota,2021-03-25,510398,1857
17323,Minnesota,2021-03-26,512097,1699
17324,Minnesota,2021-03-27,513833,1736
17325,Minnesota,2021-03-28,515058,1225
17326,Minnesota,2021-03-29,516608,1550
17327,Minnesota,2021-03-30,517881,1273
17328,Minnesota,2021-03-31,519529,1648
17329,Minnesota,2021-04-01,521667,2138
17330,Minnesota,2021-04-02,524203,2536
17331,Minnesota,2021-04-03,526267,2064
17332,Minnesota,2021-04-04,526267,0
17333,Minnesota,2021-04-05,527650,1383
17334,Minnesota,2021-04-06,530662,3012
17335,Minnesota,2021-04-07,532658,1996
17336,Minnesota,2021-04-08,535182,2524
17337,Minnesota,2021-04-09,537828,2646
17338,Minnesota,2021-04-10,540277,2449
17339,Minnesota,2021-04-11,542053,1776
17340,Minnesota,2021-04-12,544046,1993
17341,Minnesota,2021-04-13,545404,1358
17342,Minnesota,2021-04-14,547101,1697
17343,Minnesota,2021-04-15,549830,2729
17344,Minnesota,2021-04-16,552117,2287
17345,Minnesota,2021-04-17,554536,2419
17346,Minnesota,2021-04-18,556381,1845
17347,Minnesota,2021-04-19,557665,1284
17348,Minnesota,2021-04-20,558850,1185
17349,Minnesota,2021-04-21,560450,1600
17350,Minnesota,2021-04-22,562420,1970
17351,Minnesota,2021-04-23,564584,2164
17352,Minnesota,2021-04-24,566687,2103
17353,Minnesota,2021-04-25,568243,1556
17354,Minnesota,2021-04-26,569440,1197
17355,Minnesota,2021-04-27,570518,1078
17356,Minnesota,2021-04-28,572025,1507
17357,Minnesota,2021-04-29,573938,1913
17358,Minnesota,2021-04-30,575812,1874
17359,Minnesota,2021-05-01,577524,1712
17360,Minnesota,2021-05-02,579235,1711
17361,Minnesota,2021-05-03,580340,1105
17362,Minnesota,2021-05-04,581335,995
17363,Minnesota,2021-05-05,582576,1241
17364,Minnesota,2021-05-06,584227,1651
17365,Minnesota,2021-05-07,585677,1450
17366,Minnesota,2021-05-08,586959,1282
17367,Minnesota,2021-05-09,587762,803
17368,Minnesota,2021-05-10,588952,1190
17369,Minnesota,2021-05-11,589527,575
17370,Minnesota,2021-05-12,590436,909
17371,Minnesota,2021-05-13,591445,1009
17372,Minnesota,2021-05-14,592750,1305
17373,Minnesota,2021-05-15,593622,872
17374,Minnesota,2021-05-16,594427,805
17375,Minnesota,2021-05-17,595016,589
17376,Minnesota,2021-05-18,595532,516
17377,Minnesota,2021-05-19,596186,654
17378,Minnesota,2021-05-20,597052,866
17379,Minnesota,2021-05-21,597731,679
17380,Minnesota,2021-05-22,598327,596
17381,Minnesota,2021-05-23,598766,439
17382,Minnesota,2021-05-24,599234,468
17383,Minnesota,2021-05-25,599477,243
17384,Minnesota,2021-05-26,599909,432
17385,Minnesota,2021-05-27,600408,499
17386,Minnesota,2021-05-28,600767,359
17387,Minnesota,2021-05-29,601105,338
17388,Minnesota,2021-05-30,601384,279
17389,Minnesota,2021-05-31,601384,0
17390,Minnesota,2021-06-01,601517,133
17391,Minnesota,2021-06-02,601645,128
17392,Minnesota,2021-06-03,601881,236
17393,Minnesota,2021-06-04,602134,253
17394,Minnesota,2021-06-05,602428,294
17395,Minnesota,2021-06-06,602686,258
17396,Minnesota,2021-06-07,602880,194
17397,Minnesota,2021-06-08,603005,125
17398,Minnesota,2021-06-09,603144,139
17399,Minnesota,2021-06-10,603305,161
17400,Minnesota,2021-06-11,603466,161
17401,Minnesota,2021-06-12,603614,148
17402,Minnesota,2021-06-13,603760,146
17403,Minnesota,2021-06-14,603876,116
17404,Minnesota,2021-06-15,603966,90
17405,Minnesota,2021-06-16,604052,86
17406,Minnesota,2021-06-17,604184,132
17407,Minnesota,2021-06-18,604291,107
17408,Minnesota,2021-06-19,604406,115
17409,Minnesota,2021-06-20,604509,103
17410,Minnesota,2021-06-21,604608,99
17411,Minnesota,2021-06-22,604687,79
17412,Minnesota,2021-06-23,604758,71
17413,Minnesota,2021-06-24,604879,121
17414,Minnesota,2021-06-25,604971,92
17415,Minnesota,2021-06-26,605040,69
17416,Minnesota,2021-06-27,605137,97
17417,Minnesota,2021-06-28,605218,81
17418,Minnesota,2021-06-29,605297,79
17419,Minnesota,2021-06-30,605365,68
17420,Minnesota,2021-07-01,605448,83
17421,Minnesota,2021-07-02,605549,101
17422,Minnesota,2021-07-03,605660,111
17423,Minnesota,2021-07-04,605660,0
17424,Minnesota,2021-07-05,605660,0
17425,Minnesota,2021-07-06,605803,143
17426,Minnesota,2021-07-07,606034,231
17427,Minnesota,2021-07-08,606158,124
17428,Minnesota,2021-07-09,606297,139
17429,Minnesota,2021-07-10,606297,0
17430,Minnesota,2021-07-11,606297,0
17431,Minnesota,2021-07-12,606484,187
17432,Minnesota,2021-07-13,606870,386
17433,Minnesota,2021-07-14,607069,199
17434,Minnesota,2021-07-15,607278,209
17435,Minnesota,2021-07-16,607524,246
17436,Minnesota,2021-07-17,607524,0
17437,Minnesota,2021-07-18,607524,0
17438,Minnesota,2021-07-19,607784,260
17439,Minnesota,2021-07-20,608405,621
17440,Minnesota,2021-07-21,608678,273
17441,Minnesota,2021-07-22,609016,338
17442,Minnesota,2021-07-23,609387,371
17443,Minnesota,2021-07-24,609387,0
17444,Minnesota,2021-07-25,609387,0
17445,Minnesota,2021-07-26,609810,423
17446,Minnesota,2021-07-27,610839,1029
17447,Minnesota,2021-07-28,611458,619
17448,Minnesota,2021-07-29,612001,543
17449,Minnesota,2021-07-30,612701,700
17450,Minnesota,2021-07-31,612701,0
17451,Minnesota,2021-08-01,612701,0
17452,Minnesota,2021-08-02,613325,624
17453,Minnesota,2021-08-03,614990,1665
17454,Minnesota,2021-08-04,615923,933
17455,Minnesota,2021-08-05,616784,861
17456,Minnesota,2021-08-06,617788,1004
17457,Minnesota,2021-08-07,617788,0
17458,Minnesota,2021-08-08,617788,0
17459,Minnesota,2021-08-09,618906,1118
17460,Minnesota,2021-08-10,620591,1685
17461,Minnesota,2021-08-11,622216,1625
17462,Minnesota,2021-08-12,623527,1311
17463,Minnesota,2021-08-13,624851,1324
17464,Minnesota,2021-08-14,624851,0
17465,Minnesota,2021-08-15,624851,0
17466,Minnesota,2021-08-16,626310,1459
17467,Minnesota,2021-08-17,629354,3044
17468,Minnesota,2021-08-18,630512,1158
17469,Minnesota,2021-08-19,631858,1346
17470,Minnesota,2021-08-20,633556,1698
17471,Minnesota,2021-08-21,633556,0
17472,Minnesota,2021-08-22,633556,0
17473,Minnesota,2021-08-23,635222,1666
17474,Minnesota,2021-08-24,639059,3837
17475,Minnesota,2021-08-25,640459,1400
17476,Minnesota,2021-08-26,642288,1829
17477,Minnesota,2021-08-27,644190,1902
17478,Minnesota,2021-08-28,644190,0
17479,Minnesota,2021-08-29,644190,0
17480,Minnesota,2021-08-30,646094,1904
17481,Minnesota,2021-08-31,649964,3870
17482,Minnesota,2021-09-01,651388,1424
17483,Minnesota,2021-09-02,653288,1900
17484,Minnesota,2021-09-03,655418,2130
17485,Minnesota,2021-09-04,655418,0
17486,Minnesota,2021-09-05,655418,0
17487,Minnesota,2021-09-06,655418,0
17488,Minnesota,2021-09-07,657492,2074
17489,Minnesota,2021-09-08,663248,5756
17490,Minnesota,2021-09-09,664459,1211
17491,Minnesota,2021-09-10,666496,2037
17492,Minnesota,2021-09-11,666496,0
17493,Minnesota,2021-09-12,666496,0
17494,Minnesota,2021-09-13,669176,2680
17495,Minnesota,2021-09-14,673774,4598
17496,Minnesota,2021-09-15,676505,2731
17497,Minnesota,2021-09-16,678978,2473
17498,Minnesota,2021-09-17,681613,2635
17499,Minnesota,2021-09-18,681613,0
17500,Minnesota,2021-09-19,681613,0
17501,Minnesota,2021-09-20,684070,2457
17502,Minnesota,2021-09-21,690391,6321
17503,Minnesota,2021-09-22,692029,1638
17504,Minnesota,2021-09-23,694320,2291
17505,Minnesota,2021-09-24,697182,2862
17506,Minnesota,2021-09-25,697182,0
17507,Minnesota,2021-09-26,697182,0
17508,Minnesota,2021-09-27,699966,2784
17509,Minnesota,2021-09-28,706158,6192
17510,Minnesota,2021-09-29,708220,2062
17511,Minnesota,2021-09-30,711094,2874
17512,Minnesota,2021-10-01,714790,3696
17513,Minnesota,2021-10-02,714790,0
17514,Minnesota,2021-10-03,714790,0
17515,Minnesota,2021-10-04,718327,3537
17516,Minnesota,2021-10-05,725451,7124
17517,Minnesota,2021-10-06,729334,3883
17518,Minnesota,2021-10-07,732001,2667
17519,Minnesota,2021-10-08,735646,3645
17520,Minnesota,2021-10-09,735646,0
17521,Minnesota,2021-10-10,735646,0
17522,Minnesota,2021-10-11,738843,3197
17523,Minnesota,2021-10-12,746768,7925
17524,Minnesota,2021-10-13,749144,2376
17525,Minnesota,2021-10-14,752060,2916
17526,Minnesota,2021-10-15,755401,3341
17527,Minnesota,2021-10-16,755401,0
17528,Mississippi,2020-01-30,0,0
17529,Mississippi,2020-01-31,0,0
17530,Mississippi,2020-02-01,0,0
17531,Mississippi,2020-02-02,0,0
17532,Mississippi,2020-02-03,0,0
17533,Mississippi,2020-02-04,0,0
17534,Mississippi,2020-02-05,0,0
17535,Mississippi,2020-02-06,0,0
17536,Mississippi,2020-02-07,0,0
17537,Mississippi,2020-02-08,0,0
17538,Mississippi,2020-02-09,0,0
17539,Mississippi,2020-02-10,0,0
17540,Mississippi,2020-02-11,0,0
17541,Mississippi,2020-02-12,0,0
17542,Mississippi,2020-02-13,0,0
17543,Mississippi,2020-02-14,0,0
17544,Mississippi,2020-02-15,0,0
17545,Mississippi,2020-02-16,0,0
17546,Mississippi,2020-02-17,0,0
17547,Mississippi,2020-02-18,0,0
17548,Mississippi,2020-02-19,0,0
17549,Mississippi,2020-02-20,0,0
17550,Mississippi,2020-02-21,0,0
17551,Mississippi,2020-02-22,0,0
17552,Mississippi,2020-02-23,0,0
17553,Mississippi,2020-02-24,0,0
17554,Mississippi,2020-02-25,0,0
17555,Mississippi,2020-02-26,0,0
17556,Mississippi,2020-02-27,0,0
17557,Mississippi,2020-02-28,0,0
17558,Mississippi,2020-02-29,0,0
17559,Mississippi,2020-03-01,0,0
17560,Mississippi,2020-03-02,0,0
17561,Mississippi,2020-03-03,0,0
17562,Mississippi,2020-03-04,0,0
17563,Mississippi,2020-03-05,0,0
17564,Mississippi,2020-03-06,0,0
17565,Mississippi,2020-03-07,0,0
17566,Mississippi,2020-03-08,0,0
17567,Mississippi,2020-03-09,0,0
17568,Mississippi,2020-03-10,0,0
17569,Mississippi,2020-03-11,0,0
17570,Mississippi,2020-03-12,1,1
17571,Mississippi,2020-03-13,6,5
17572,Mississippi,2020-03-14,6,0
17573,Mississippi,2020-03-15,6,0
17574,Mississippi,2020-03-16,12,6
17575,Mississippi,2020-03-17,21,9
17576,Mississippi,2020-03-18,34,13
17577,Mississippi,2020-03-19,50,16
17578,Mississippi,2020-03-20,80,30
17579,Mississippi,2020-03-21,140,60
17580,Mississippi,2020-03-22,207,67
17581,Mississippi,2020-03-23,249,42
17582,Mississippi,2020-03-24,320,71
17583,Mississippi,2020-03-25,377,57
17584,Mississippi,2020-03-26,485,108
17585,Mississippi,2020-03-27,579,94
17586,Mississippi,2020-03-28,663,84
17587,Mississippi,2020-03-29,759,96
17588,Mississippi,2020-03-30,847,88
17589,Mississippi,2020-03-31,937,90
17590,Mississippi,2020-04-01,1073,136
17591,Mississippi,2020-04-02,1177,104
17592,Mississippi,2020-04-03,1358,181
17593,Mississippi,2020-04-04,1455,97
17594,Mississippi,2020-04-05,1638,183
17595,Mississippi,2020-04-06,1738,100
17596,Mississippi,2020-04-07,1915,177
17597,Mississippi,2020-04-08,2003,88
17598,Mississippi,2020-04-09,2260,257
17599,Mississippi,2020-04-10,2469,209
17600,Mississippi,2020-04-11,2642,173
17601,Mississippi,2020-04-12,2781,139
17602,Mississippi,2020-04-13,2942,161
17603,Mississippi,2020-04-14,3087,145
17604,Mississippi,2020-04-15,3360,273
17605,Mississippi,2020-04-16,3624,264
17606,Mississippi,2020-04-17,3793,169
17607,Mississippi,2020-04-18,3974,181
17608,Mississippi,2020-04-19,4274,300
17609,Mississippi,2020-04-20,4512,238
17610,Mississippi,2020-04-21,4716,204
17611,Mississippi,2020-04-22,4894,178
17612,Mississippi,2020-04-23,5153,259
17613,Mississippi,2020-04-24,5434,281
17614,Mississippi,2020-04-25,5718,284
17615,Mississippi,2020-04-26,5911,193
17616,Mississippi,2020-04-27,6094,183
17617,Mississippi,2020-04-28,6342,248
17618,Mississippi,2020-04-29,6569,227
17619,Mississippi,2020-04-30,6815,246
17620,Mississippi,2020-05-01,7212,397
17621,Mississippi,2020-05-02,7441,229
17622,Mississippi,2020-05-03,7550,109
17623,Mississippi,2020-05-04,7877,327
17624,Mississippi,2020-05-05,8207,330
17625,Mississippi,2020-05-06,8424,217
17626,Mississippi,2020-05-07,8686,262
17627,Mississippi,2020-05-08,9090,404
17628,Mississippi,2020-05-09,9378,288
17629,Mississippi,2020-05-10,9501,123
17630,Mississippi,2020-05-11,9674,173
17631,Mississippi,2020-05-12,9908,234
17632,Mississippi,2020-05-13,10090,182
17633,Mississippi,2020-05-14,10483,393
17634,Mississippi,2020-05-15,10801,318
17635,Mississippi,2020-05-16,11123,322
17636,Mississippi,2020-05-17,11296,173
17637,Mississippi,2020-05-18,11432,136
17638,Mississippi,2020-05-19,11704,272
17639,Mississippi,2020-05-20,11967,263
17640,Mississippi,2020-05-21,12222,255
17641,Mississippi,2020-05-22,12625,403
17642,Mississippi,2020-05-23,13005,380
17643,Mississippi,2020-05-24,13260,255
17644,Mississippi,2020-05-25,13458,198
17645,Mississippi,2020-05-26,13731,273
17646,Mississippi,2020-05-27,14044,313
17647,Mississippi,2020-05-28,14372,328
17648,Mississippi,2020-05-29,14793,421
17649,Mississippi,2020-05-30,15229,436
17650,Mississippi,2020-05-31,15523,294
17651,Mississippi,2020-06-01,15752,229
17652,Mississippi,2020-06-02,16041,289
17653,Mississippi,2020-06-03,16322,281
17654,Mississippi,2020-06-04,16560,238
17655,Mississippi,2020-06-05,16769,209
17656,Mississippi,2020-06-06,17039,270
17657,Mississippi,2020-06-07,17270,231
17658,Mississippi,2020-06-08,17768,498
17659,Mississippi,2020-06-09,18123,355
17660,Mississippi,2020-06-10,18483,360
17661,Mississippi,2020-06-11,18483,0
17662,Mississippi,2020-06-12,19091,608
17663,Mississippi,2020-06-13,19348,257
17664,Mississippi,2020-06-14,19516,168
17665,Mississippi,2020-06-15,19799,283
17666,Mississippi,2020-06-16,20152,353
17667,Mississippi,2020-06-17,20641,489
17668,Mississippi,2020-06-18,20641,0
17669,Mississippi,2020-06-19,20641,0
17670,Mississippi,2020-06-20,20641,0
17671,Mississippi,2020-06-21,20641,0
17672,Mississippi,2020-06-22,22329,1688
17673,Mississippi,2020-06-23,22898,569
17674,Mississippi,2020-06-24,23424,526
17675,Mississippi,2020-06-25,24516,1092
17676,Mississippi,2020-06-26,25066,550
17677,Mississippi,2020-06-27,25531,465
17678,Mississippi,2020-06-28,25892,361
17679,Mississippi,2020-06-29,26567,675
17680,Mississippi,2020-06-30,27247,680
17681,Mississippi,2020-07-01,27900,653
17682,Mississippi,2020-07-02,28770,870
17683,Mississippi,2020-07-03,29684,914
17684,Mississippi,2020-07-04,30674,990
17685,Mississippi,2020-07-05,30900,226
17686,Mississippi,2020-07-06,31257,357
17687,Mississippi,2020-07-07,32214,957
17688,Mississippi,2020-07-08,32888,674
17689,Mississippi,2020-07-09,33591,703
17690,Mississippi,2020-07-10,34622,1031
17691,Mississippi,2020-07-11,35419,797
17692,Mississippi,2020-07-12,36287,868
17693,Mississippi,2020-07-13,36680,393
17694,Mississippi,2020-07-14,37542,862
17695,Mississippi,2020-07-15,38567,1025
17696,Mississippi,2020-07-16,39797,1230
17697,Mississippi,2020-07-17,40829,1032
17698,Mississippi,2020-07-18,41846,1017
17699,Mississippi,2020-07-19,42638,792
17700,Mississippi,2020-07-20,43889,1251
17701,Mississippi,2020-07-21,45524,1635
17702,Mississippi,2020-07-22,47071,1547
17703,Mississippi,2020-07-23,48053,982
17704,Mississippi,2020-07-24,49585,1532
17705,Mississippi,2020-07-25,50981,1396
17706,Mississippi,2020-07-26,52154,1173
17707,Mississippi,2020-07-27,52781,627
17708,Mississippi,2020-07-28,54085,1304
17709,Mississippi,2020-07-29,55804,1719
17710,Mississippi,2020-07-30,57579,1775
17711,Mississippi,2020-07-31,58747,1168
17712,Mississippi,2020-08-01,59881,1134
17713,Mississippi,2020-08-02,60553,672
17714,Mississippi,2020-08-03,61125,572
17715,Mississippi,2020-08-04,62199,1074
17716,Mississippi,2020-08-05,63444,1245
17717,Mississippi,2020-08-06,64400,956
17718,Mississippi,2020-08-07,65436,1036
17719,Mississippi,2020-08-08,66646,1210
17720,Mississippi,2020-08-09,67173,527
17721,Mississippi,2020-08-10,67649,476
17722,Mississippi,2020-08-11,68293,644
17723,Mississippi,2020-08-12,69374,1081
17724,Mississippi,2020-08-13,69986,612
17725,Mississippi,2020-08-14,70930,944
17726,Mississippi,2020-08-15,71755,825
17727,Mississippi,2020-08-16,72136,381
17728,Mississippi,2020-08-17,72412,276
17729,Mississippi,2020-08-18,73207,795
17730,Mississippi,2020-08-19,74555,1348
17731,Mississippi,2020-08-20,75449,894
17732,Mississippi,2020-08-21,76323,874
17733,Mississippi,2020-08-22,77268,945
17734,Mississippi,2020-08-23,77894,626
17735,Mississippi,2020-08-24,78405,511
17736,Mississippi,2020-08-25,79206,801
17737,Mississippi,2020-08-26,80110,904
17738,Mississippi,2020-08-27,80695,585
17739,Mississippi,2020-08-28,81294,599
17740,Mississippi,2020-08-29,82029,735
17741,Mississippi,2020-08-30,82676,647
17742,Mississippi,2020-08-31,82950,274
17743,Mississippi,2020-09-01,83584,634
17744,Mississippi,2020-09-02,84365,781
17745,Mississippi,2020-09-03,85116,751
17746,Mississippi,2020-09-04,85939,823
17747,Mississippi,2020-09-05,86478,539
17748,Mississippi,2020-09-06,86888,410
17749,Mississippi,2020-09-07,87130,242
17750,Mississippi,2020-09-08,87379,249
17751,Mississippi,2020-09-09,87805,426
17752,Mississippi,2020-09-10,88322,517
17753,Mississippi,2020-09-11,89175,853
17754,Mississippi,2020-09-12,89620,445
17755,Mississippi,2020-09-13,89874,254
17756,Mississippi,2020-09-14,90018,144
17757,Mississippi,2020-09-15,90523,505
17758,Mississippi,2020-09-16,91234,711
17759,Mississippi,2020-09-17,91935,701
17760,Mississippi,2020-09-18,92432,497
17761,Mississippi,2020-09-19,93087,655
17762,Mississippi,2020-09-20,93364,277
17763,Mississippi,2020-09-21,93556,192
17764,Mississippi,2020-09-22,94021,465
17765,Mississippi,2020-09-23,94573,552
17766,Mississippi,2020-09-24,95310,737
17767,Mississippi,2020-09-25,96032,722
17768,Mississippi,2020-09-26,96677,645
17769,Mississippi,2020-09-27,96859,182
17770,Mississippi,2020-09-28,97049,190
17771,Mississippi,2020-09-29,97638,589
17772,Mississippi,2020-09-30,98190,552
17773,Mississippi,2020-10-01,98886,696
17774,Mississippi,2020-10-02,99558,672
17775,Mississippi,2020-10-03,100167,609
17776,Mississippi,2020-10-04,100488,321
17777,Mississippi,2020-10-05,100703,215
17778,Mississippi,2020-10-06,101678,975
17779,Mississippi,2020-10-07,102241,563
17780,Mississippi,2020-10-08,102819,578
17781,Mississippi,2020-10-09,103681,862
17782,Mississippi,2020-10-10,104638,957
17783,Mississippi,2020-10-11,104932,294
17784,Mississippi,2020-10-12,105228,296
17785,Mississippi,2020-10-13,105941,713
17786,Mississippi,2020-10-14,106817,876
17787,Mississippi,2020-10-15,108139,1322
17788,Mississippi,2020-10-16,109255,1116
17789,Mississippi,2020-10-17,110006,751
17790,Mississippi,2020-10-18,110006,0
17791,Mississippi,2020-10-19,110592,586
17792,Mississippi,2020-10-20,111322,730
17793,Mississippi,2020-10-21,112123,801
17794,Mississippi,2020-10-22,113081,958
17795,Mississippi,2020-10-23,113876,795
17796,Mississippi,2020-10-24,115088,1212
17797,Mississippi,2020-10-25,115088,0
17798,Mississippi,2020-10-26,115763,675
17799,Mississippi,2020-10-27,116617,854
17800,Mississippi,2020-10-28,117617,1000
17801,Mississippi,2020-10-29,118587,970
17802,Mississippi,2020-10-30,119336,749
17803,Mississippi,2020-10-31,120160,824
17804,Mississippi,2020-11-01,120500,340
17805,Mississippi,2020-11-02,120865,365
17806,Mississippi,2020-11-03,121509,644
17807,Mississippi,2020-11-04,122275,766
17808,Mississippi,2020-11-05,123887,1612
17809,Mississippi,2020-11-06,124854,967
