serial,province_state,obsv_date,confirmed,New_Cases
211153,Gujarat,2021-01-25,259487,390
211918,Gujarat,2021-01-26,259867,380
212683,Gujarat,2021-01-27,260220,353
213448,Gujarat,2021-01-28,260566,346
214213,Gujarat,2021-01-29,260901,335
214978,Gujarat,2021-01-30,261224,323
215743,Gujarat,2021-01-31,261540,316
216508,Gujarat,2021-02-01,261838,298
217273,Gujarat,2021-02-02,262123,285
218038,Gujarat,2021-02-03,262406,283
218803,Gujarat,2021-02-04,262681,275
219568,Gujarat,2021-02-05,262948,267
220333,Gujarat,2021-02-06,263200,252
221098,Gujarat,2021-02-07,263444,244
221863,Gujarat,2021-02-08,263676,232
222628,Gujarat,2021-02-09,263910,234
223393,Gujarat,2021-02-10,264165,255
224158,Gujarat,2021-02-11,264450,285
224923,Gujarat,2021-02-12,264718,268
225688,Gujarat,2021-02-13,264997,279
226453,Gujarat,2021-02-14,265244,247
227218,Gujarat,2021-02-15,265493,249
227983,Gujarat,2021-02-16,265756,263
228748,Gujarat,2021-02-17,266034,278
229513,Gujarat,2021-02-18,266297,263
230278,Gujarat,2021-02-19,266563,266
231043,Gujarat,2021-02-20,266821,258
231808,Gujarat,2021-02-21,267104,283
232573,Gujarat,2021-02-22,267419,315
233338,Gujarat,2021-02-23,267767,348
234103,Gujarat,2021-02-24,268147,380
234868,Gujarat,2021-02-25,268571,424
235633,Gujarat,2021-02-26,269031,460
236398,Gujarat,2021-02-27,269482,451
237163,Gujarat,2021-02-28,269889,407
237928,Gujarat,2021-03-01,270316,427
238693,Gujarat,2021-03-02,270770,454
239458,Gujarat,2021-03-03,271245,475
240223,Gujarat,2021-03-04,271725,480
240988,Gujarat,2021-03-05,272240,515
241753,Gujarat,2021-03-06,272811,571
242518,Gujarat,2021-03-07,273386,575
243283,Gujarat,2021-03-08,273941,555
244048,Gujarat,2021-03-09,274522,581
244813,Gujarat,2021-03-10,275197,675
245578,Gujarat,2021-03-11,275907,710
246343,Gujarat,2021-03-12,276622,715
247108,Gujarat,2021-03-13,277397,775
247873,Gujarat,2021-03-14,278207,810
248638,Gujarat,2021-03-15,279097,890
249403,Gujarat,2021-03-16,280051,954
250168,Gujarat,2021-03-17,281173,1122
250933,Gujarat,2021-03-18,282449,1276
251698,Gujarat,2021-03-19,283864,1415
252463,Gujarat,2021-03-20,285429,1565
253228,Gujarat,2021-03-21,287009,1580
253993,Gujarat,2021-03-22,288649,1640
254758,Gujarat,2021-03-23,290379,1730
255523,Gujarat,2021-03-24,292169,1790
256288,Gujarat,2021-03-25,294130,1961
257053,Gujarat,2021-03-26,296320,2190
257818,Gujarat,2021-03-27,298596,2276
258583,Gujarat,2021-03-28,300866,2270
259348,Gujarat,2021-03-29,303118,2252
260113,Gujarat,2021-03-30,305338,2220
260878,Gujarat,2021-03-31,307698,2360
261643,Gujarat,2021-04-01,310108,2410
262408,Gujarat,2021-04-02,312748,2640
263173,Gujarat,2021-04-03,315563,2815
263938,Gujarat,2021-04-04,318438,2875
264703,Gujarat,2021-04-05,321598,3160
265468,Gujarat,2021-04-06,324878,3280
266233,Gujarat,2021-04-07,328453,3575
266998,Gujarat,2021-04-08,332474,4021
267763,Gujarat,2021-04-09,337015,4541
268528,Gujarat,2021-04-10,342026,5011
269293,Gujarat,2021-04-11,347495,5469
270058,Gujarat,2021-04-12,353516,6021
270823,Gujarat,2021-04-13,360206,6690
271588,Gujarat,2021-04-14,367616,7410
272353,Gujarat,2021-04-15,375768,8152
273118,Gujarat,2021-04-16,384688,8920
273883,Gujarat,2021-04-17,394229,9541
274648,Gujarat,2021-04-18,404569,10340
275413,Gujarat,2021-04-19,415972,11403
276178,Gujarat,2021-04-20,428178,12206
276943,Gujarat,2021-04-21,440731,12553
277708,Gujarat,2021-04-22,453836,13105
278473,Gujarat,2021-04-23,467640,13804
279238,Gujarat,2021-04-24,481737,14097
280003,Gujarat,2021-04-25,496033,14296
280768,Gujarat,2021-04-26,510373,14340
281533,Gujarat,2021-04-27,524725,14352
282298,Gujarat,2021-04-28,538845,14120
283063,Gujarat,2021-04-29,553172,14327
283828,Gujarat,2021-04-30,567777,14605
284593,Gujarat,2021-05-01,581624,13847
285358,Gujarat,2021-05-02,594602,12978
286123,Gujarat,2021-05-03,607422,12820
286888,Gujarat,2021-05-04,620472,13050
287653,Gujarat,2021-05-05,633427,12955
288418,Gujarat,2021-05-06,645972,12545
289183,Gujarat,2021-05-07,658036,12064
289948,Gujarat,2021-05-08,669928,11892
290713,Gujarat,2021-05-09,681012,11084
291478,Gujarat,2021-05-10,692604,11592
292243,Gujarat,2021-05-11,703594,10990
293008,Gujarat,2021-05-12,714611,11017
293773,Gujarat,2021-05-13,725353,10742
294538,Gujarat,2021-05-14,735348,9995
295303,Gujarat,2021-05-15,744409,9061
296068,Gujarat,2021-05-16,752619,8210
296833,Gujarat,2021-05-17,759754,7135
297598,Gujarat,2021-05-18,766201,6447
298363,Gujarat,2021-05-19,771447,5246
299128,Gujarat,2021-05-20,776220,4773
299893,Gujarat,2021-05-21,780471,4251
300658,Gujarat,2021-05-22,784676,4205
301423,Gujarat,2021-05-23,788470,3794
302188,Gujarat,2021-05-24,791657,3187
302953,Gujarat,2021-05-25,794912,3255
303718,Gujarat,2021-05-26,797997,3085
304483,Gujarat,2021-05-27,800866,2869
305248,Gujarat,2021-05-28,803387,2521
306013,Gujarat,2021-05-29,805617,2230
39413,Haryana,2020-06-10,5209,0
40142,Haryana,2020-06-11,5968,759
40875,Haryana,2020-06-12,5968,0
41608,Haryana,2020-06-13,6334,366
42341,Haryana,2020-06-14,6749,415
43074,Haryana,2020-06-15,7722,973
43807,Haryana,2020-06-16,8272,550
44540,Haryana,2020-06-17,8832,560
45273,Haryana,2020-06-18,9218,386
46006,Haryana,2020-06-19,9743,525
46739,Haryana,2020-06-20,10223,480
47472,Haryana,2020-06-21,10635,412
48205,Haryana,2020-06-22,11025,390
48938,Haryana,2020-06-23,11520,495
49671,Haryana,2020-06-24,12010,490
50404,Haryana,2020-06-25,12463,453
51137,Haryana,2020-06-26,12884,421
51870,Haryana,2020-06-27,13427,543
52603,Haryana,2020-06-28,13829,402
53336,Haryana,2020-06-29,14210,381
54069,Haryana,2020-06-30,14548,338
54802,Haryana,2020-07-01,14941,393
55535,Haryana,2020-07-02,15509,568
56268,Haryana,2020-07-03,16003,494
57001,Haryana,2020-07-04,16548,545
57734,Haryana,2020-07-05,17005,457
58467,Haryana,2020-07-06,17504,499
59200,Haryana,2020-07-07,17999,495
59933,Haryana,2020-07-08,18690,691
60666,Haryana,2020-07-09,19369,679
61399,Haryana,2020-07-10,19934,565
62132,Haryana,2020-07-11,20582,648
62865,Haryana,2020-07-12,21240,658
63598,Haryana,2020-07-13,21894,654
64331,Haryana,2020-07-14,22628,734
65064,Haryana,2020-07-15,23306,678
65797,Haryana,2020-07-16,24002,696
66534,Haryana,2020-07-17,24797,795
67279,Haryana,2020-07-18,25547,750
68025,Haryana,2020-07-19,26164,617
68771,Haryana,2020-07-20,26858,694
69517,Haryana,2020-07-21,27462,604
70263,Haryana,2020-07-22,28186,724
71009,Haryana,2020-07-23,28975,789
71755,Haryana,2020-07-24,29755,780
72501,Haryana,2020-07-25,30538,783
73247,Haryana,2020-07-26,31332,794
73993,Haryana,2020-07-27,32127,795
74739,Haryana,2020-07-28,32127,0
75486,Haryana,2020-07-29,33631,1504
76233,Haryana,2020-07-30,34254,623
76980,Haryana,2020-07-31,34965,711
77727,Haryana,2020-08-01,35758,793
78474,Haryana,2020-08-02,36519,761
79221,Haryana,2020-08-03,37173,654
79968,Haryana,2020-08-04,37796,623
80715,Haryana,2020-08-05,38548,752
81462,Haryana,2020-08-06,39303,755
82209,Haryana,2020-08-07,40054,751
82956,Haryana,2020-08-08,40843,789
83703,Haryana,2020-08-09,41635,792
84450,Haryana,2020-08-10,42429,794
85197,Haryana,2020-08-11,43227,798
85943,Haryana,2020-08-12,44024,797
86689,Haryana,2020-08-13,44817,793
87435,Haryana,2020-08-14,45614,797
88181,Haryana,2020-08-15,46410,796
88927,Haryana,2020-08-16,47153,743
89673,Haryana,2020-08-17,48040,887
90419,Haryana,2020-08-18,48936,896
91165,Haryana,2020-08-19,49930,994
91911,Haryana,2020-08-20,50926,996
92657,Haryana,2020-08-21,52129,1203
93403,Haryana,2020-08-22,53290,1161
94149,Haryana,2020-08-23,54386,1096
94895,Haryana,2020-08-24,55460,1074
95641,Haryana,2020-08-25,56608,1148
96387,Haryana,2020-08-26,58005,1397
97133,Haryana,2020-08-27,59298,1293
97879,Haryana,2020-08-28,60596,1298
98625,Haryana,2020-08-29,61987,1391
99371,Haryana,2020-08-30,63282,1295
100117,Haryana,2020-08-31,64732,1450
100863,Haryana,2020-09-01,66426,1694
101609,Haryana,2020-09-02,68218,1792
102355,Haryana,2020-09-03,70099,1881
103101,Haryana,2020-09-04,71983,1884
103847,Haryana,2020-09-05,74272,2289
104593,Haryana,2020-09-06,76549,2277
105339,Haryana,2020-09-07,78773,2224
106085,Haryana,2020-09-08,81059,2286
106831,Haryana,2020-09-09,83353,2294
107577,Haryana,2020-09-10,85944,2591
108323,Haryana,2020-09-11,88332,2388
109069,Haryana,2020-09-12,91115,2783
109815,Haryana,2020-09-13,93641,2526
110561,Haryana,2020-09-14,93641,0
111307,Haryana,2020-09-15,98622,4981
112053,Haryana,2020-09-16,101316,2694
112799,Haryana,2020-09-17,103773,2457
113545,Haryana,2020-09-18,106261,2488
114291,Haryana,2020-09-19,108952,2691
115037,Haryana,2020-09-20,111257,2305
115783,Haryana,2020-09-21,113075,1818
116530,Haryana,2020-09-22,114870,1795
117277,Haryana,2020-09-23,116856,1986
118024,Haryana,2020-09-24,118554,1698
118771,Haryana,2020-09-25,120578,2024
119518,Haryana,2020-09-26,122267,1689
120265,Haryana,2020-09-27,123782,1515
121012,Haryana,2020-09-28,125412,1630
121759,Haryana,2020-09-29,126974,1562
122506,Haryana,2020-09-30,128599,1625
123253,Haryana,2020-10-01,129912,1313
124000,Haryana,2020-10-02,131388,1476
124747,Haryana,2020-10-03,132576,1188
125494,Haryana,2020-10-04,133878,1302
126241,Haryana,2020-10-05,134909,1031
126988,Haryana,2020-10-06,136115,1206
127735,Haryana,2020-10-07,137398,1283
128482,Haryana,2020-10-08,138682,1284
129229,Haryana,2020-10-09,139932,1250
129976,Haryana,2020-10-10,141090,1158
130723,Haryana,2020-10-11,142155,1065
131471,Haryana,2020-10-12,143221,1066
132219,Haryana,2020-10-13,144302,1081
132967,Haryana,2020-10-14,145507,1205
133715,Haryana,2020-10-15,146706,1199
134463,Haryana,2020-10-16,147933,1227
135211,Haryana,2020-10-17,149081,1148
135959,Haryana,2020-10-18,150033,952
136707,Haryana,2020-10-19,151234,1201
137455,Haryana,2020-10-20,152174,940
138203,Haryana,2020-10-21,153367,1193
138951,Haryana,2020-10-22,154495,1128
139699,Haryana,2020-10-23,155765,1270
140447,Haryana,2020-10-24,157064,1299
141195,Haryana,2020-10-25,158304,1240
141943,Haryana,2020-10-26,159457,1153
142691,Haryana,2020-10-27,160705,1248
143440,Haryana,2020-10-28,162223,1518
144189,Haryana,2020-10-29,163817,1594
144938,Haryana,2020-10-30,165467,1650
145687,Haryana,2020-10-31,167210,1743
146436,Haryana,2020-11-01,168880,1670
147185,Haryana,2020-11-02,170446,1566
147934,Haryana,2020-11-03,172130,1684
148683,Haryana,2020-11-04,174082,1952
149432,Haryana,2020-11-05,176146,2064
150181,Haryana,2020-11-06,178413,2267
150930,Haryana,2020-11-07,180424,2011
151679,Haryana,2020-11-08,182804,2380
152428,Haryana,2020-11-09,185231,2427
153178,Haryana,2020-11-10,187777,2546
153928,Haryana,2020-11-11,190323,2546
154682,Haryana,2020-11-12,193111,2788
155444,Haryana,2020-11-13,195799,2688
156206,Haryana,2020-11-14,197917,2118
156968,Haryana,2020-11-15,199874,1957
157730,Haryana,2020-11-16,202027,2153
158492,Haryana,2020-11-17,204477,2450
159254,Haryana,2020-11-18,207039,2562
160016,Haryana,2020-11-19,209251,2212
160778,Haryana,2020-11-20,212355,3104
161540,Haryana,2020-11-21,215021,2666
162302,Haryana,2020-11-22,217300,2279
163064,Haryana,2020-11-23,219963,2663
163826,Haryana,2020-11-24,222292,2329
164589,Haryana,2020-11-25,224489,2197
165352,Haryana,2020-11-26,226611,2122
166115,Haryana,2020-11-27,228746,2135
166878,Haryana,2020-11-28,230713,1967
167641,Haryana,2020-11-29,232522,1809
168404,Haryana,2020-11-30,234126,1604
169167,Haryana,2020-12-01,235997,1871
169930,Haryana,2020-12-02,237604,1607
170693,Haryana,2020-12-03,239239,1635
171456,Haryana,2020-12-04,240841,1602
172219,Haryana,2020-12-05,242398,1557
172982,Haryana,2020-12-06,243896,1498
173745,Haryana,2020-12-07,245288,1392
174508,Haryana,2020-12-08,246679,1391
175271,Haryana,2020-12-09,248079,1400
176034,Haryana,2020-12-10,249329,1250
176797,Haryana,2020-12-11,250394,1065
177560,Haryana,2020-12-12,251402,1008
178323,Haryana,2020-12-13,252392,990
179086,Haryana,2020-12-14,253385,993
179849,Haryana,2020-12-15,254207,822
180612,Haryana,2020-12-16,255014,807
181375,Haryana,2020-12-17,255728,714
182138,Haryana,2020-12-18,256477,749
182901,Haryana,2020-12-19,257067,590
183664,Haryana,2020-12-20,257644,577
184427,Haryana,2020-12-21,258197,553
185190,Haryana,2020-12-22,258731,534
185953,Haryana,2020-12-23,259226,495
186716,Haryana,2020-12-24,259745,519
187479,Haryana,2020-12-25,260153,408
188242,Haryana,2020-12-26,260545,392
189005,Haryana,2020-12-27,260907,362
189768,Haryana,2020-12-28,261258,351
190531,Haryana,2020-12-29,261672,414
191294,Haryana,2020-12-30,262054,382
192057,Haryana,2020-12-31,262054,0
192820,Haryana,2021-01-01,262325,271
193583,Haryana,2021-01-02,262850,525
194346,Haryana,2021-01-03,263068,218
195110,Haryana,2021-01-04,263312,244
195874,Haryana,2021-01-05,263571,259
196638,Haryana,2021-01-06,263887,316
197402,Haryana,2021-01-07,264161,274
198166,Haryana,2021-01-08,264161,0
198930,Haryana,2021-01-09,264721,560
199694,Haryana,2021-01-10,264955,234
200458,Haryana,2021-01-11,265199,244
201222,Haryana,2021-01-12,265391,192
201986,Haryana,2021-01-13,265616,225
202750,Haryana,2021-01-14,265803,187
203514,Haryana,2021-01-15,265964,161
204278,Haryana,2021-01-16,266131,167
205042,Haryana,2021-01-17,266309,178
205806,Haryana,2021-01-18,266428,119
206570,Haryana,2021-01-19,266581,153
207334,Haryana,2021-01-20,266686,105
208099,Haryana,2021-01-21,266819,133
208864,Haryana,2021-01-22,266939,120
209629,Haryana,2021-01-23,267075,136
210394,Haryana,2021-01-24,267203,128
211159,Haryana,2021-01-25,267321,118
211924,Haryana,2021-01-26,267417,96
212689,Haryana,2021-01-27,267504,87
213454,Haryana,2021-01-28,267601,97
214219,Haryana,2021-01-29,267708,107
214984,Haryana,2021-01-30,267805,97
215749,Haryana,2021-01-31,267897,92
216514,Haryana,2021-02-01,267989,92
217279,Haryana,2021-02-02,268067,78
218044,Haryana,2021-02-03,268136,69
218809,Haryana,2021-02-04,268209,73
219574,Haryana,2021-02-05,268293,84
220339,Haryana,2021-02-06,268364,71
221104,Haryana,2021-02-07,268431,67
221869,Haryana,2021-02-08,268507,76
222634,Haryana,2021-02-09,268600,93
223399,Haryana,2021-02-10,268677,77
224164,Haryana,2021-02-11,268783,106
224929,Haryana,2021-02-12,268887,104
225694,Haryana,2021-02-13,268969,82
226459,Haryana,2021-02-14,269046,77
227224,Haryana,2021-02-15,269154,108
227989,Haryana,2021-02-16,269240,86
228754,Haryana,2021-02-17,269322,82
229519,Haryana,2021-02-18,269405,83
230284,Haryana,2021-02-19,269498,93
231049,Haryana,2021-02-20,269609,111
231814,Haryana,2021-02-21,269730,121
232579,Haryana,2021-02-22,269836,106
233344,Haryana,2021-02-23,269967,131
234109,Haryana,2021-02-24,270097,130
234874,Haryana,2021-02-25,270263,166
235639,Haryana,2021-02-26,270411,148
236404,Haryana,2021-02-27,270610,199
237169,Haryana,2021-02-28,270784,174
237934,Haryana,2021-03-01,270950,166
238699,Haryana,2021-03-02,271125,175
239464,Haryana,2021-03-03,271365,240
240229,Haryana,2021-03-04,271659,294
240994,Haryana,2021-03-05,271892,233
241759,Haryana,2021-03-06,272215,323
242524,Haryana,2021-03-07,272520,305
243289,Haryana,2021-03-08,272751,231
244054,Haryana,2021-03-09,273087,336
244819,Haryana,2021-03-10,273446,359
245584,Haryana,2021-03-11,273888,442
246349,Haryana,2021-03-12,274273,385
247114,Haryana,2021-03-13,274697,424
247879,Haryana,2021-03-14,275137,440
248644,Haryana,2021-03-15,275557,420
249409,Haryana,2021-03-16,276080,523
250174,Haryana,2021-03-17,276635,555
250939,Haryana,2021-03-18,277268,633
251704,Haryana,2021-03-19,278140,872
252469,Haryana,2021-03-20,278961,821
253234,Haryana,2021-03-21,279828,867
253999,Haryana,2021-03-22,280693,865
254764,Haryana,2021-03-23,281588,895
255529,Haryana,2021-03-24,282569,981
256294,Haryana,2021-03-25,283622,1053
257059,Haryana,2021-03-26,284944,1322
257824,Haryana,2021-03-27,286327,1383
258589,Haryana,2021-03-28,287719,1392
259354,Haryana,2021-03-29,288714,995
260119,Haryana,2021-03-30,289694,980
260884,Haryana,2021-03-31,290800,1106
261649,Haryana,2021-04-01,292409,1609
262414,Haryana,2021-04-02,294270,1861
263179,Haryana,2021-04-03,296229,1959
263944,Haryana,2021-04-04,298133,1904
264709,Haryana,2021-04-05,300173,2040
265474,Haryana,2021-04-06,302272,2099
266239,Haryana,2021-04-07,304638,2366
267004,Haryana,2021-04-08,307510,2872
267769,Haryana,2021-04-09,310504,2994
268534,Haryana,2021-04-10,313441,2937
269299,Haryana,2021-04-11,316881,3440
270064,Haryana,2021-04-12,320699,3818
270829,Haryana,2021-04-13,324544,3845
271594,Haryana,2021-04-14,329942,5398
272359,Haryana,2021-04-15,335800,5858
273124,Haryana,2021-04-16,342077,6277
273889,Haryana,2021-04-17,349794,7717
274654,Haryana,2021-04-18,356971,7177
275419,Haryana,2021-04-19,363813,6842
276184,Haryana,2021-04-20,371624,7811
276949,Haryana,2021-04-21,381247,9623
277714,Haryana,2021-04-22,390989,9742
278479,Haryana,2021-04-23,402843,11854
279244,Haryana,2021-04-24,413334,10491
280009,Haryana,2021-04-25,424319,10985
280774,Haryana,2021-04-26,435823,11504
281539,Haryana,2021-04-27,447754,11931
282304,Haryana,2021-04-28,460198,12444
283069,Haryana,2021-04-29,474145,13947
283834,Haryana,2021-04-30,487978,13833
284599,Haryana,2021-05-01,501566,13588
285364,Haryana,2021-05-02,514888,13322
286129,Haryana,2021-05-03,527773,12885
286894,Haryana,2021-05-04,543559,15786
287659,Haryana,2021-05-05,558975,15416
288424,Haryana,2021-05-06,573815,14840
289189,Haryana,2021-05-07,587682,13867
289954,Haryana,2021-05-08,602349,14667
290719,Haryana,2021-05-09,615897,13548
291484,Haryana,2021-05-10,628615,12718
292249,Haryana,2021-05-11,640252,11637
293014,Haryana,2021-05-12,652742,12490
293779,Haryana,2021-05-13,665028,12286
294544,Haryana,2021-05-14,675636,10608
295309,Haryana,2021-05-15,685312,9676
296074,Haryana,2021-05-16,694427,9115
296839,Haryana,2021-05-17,701915,7488
297604,Haryana,2021-05-18,709689,7774
298369,Haryana,2021-05-19,716507,6818
299134,Haryana,2021-05-20,722964,6457
299899,Haryana,2021-05-21,728607,5643
300664,Haryana,2021-05-22,733628,5021
301429,Haryana,2021-05-23,738028,4400
302194,Haryana,2021-05-24,741785,3757
302959,Haryana,2021-05-25,744602,2817
303724,Haryana,2021-05-26,747740,3138
304489,Haryana,2021-05-27,750062,2322
305254,Haryana,2021-05-28,752069,2007
306019,Haryana,2021-05-29,753937,1868
39420,Himachal Pradesh,2020-06-10,445,0
40149,Himachal Pradesh,2020-06-11,470,25
40882,Himachal Pradesh,2020-06-12,470,0
41615,Himachal Pradesh,2020-06-13,486,16
42348,Himachal Pradesh,2020-06-14,502,16
43081,Himachal Pradesh,2020-06-15,556,54
43814,Himachal Pradesh,2020-06-16,560,4
44547,Himachal Pradesh,2020-06-17,569,9
45280,Himachal Pradesh,2020-06-18,595,26
46013,Himachal Pradesh,2020-06-19,619,24
46746,Himachal Pradesh,2020-06-20,656,37
47479,Himachal Pradesh,2020-06-21,673,17
48212,Himachal Pradesh,2020-06-22,727,54
48945,Himachal Pradesh,2020-06-23,775,48
49678,Himachal Pradesh,2020-06-24,806,31
50411,Himachal Pradesh,2020-06-25,839,33
51144,Himachal Pradesh,2020-06-26,864,25
51877,Himachal Pradesh,2020-06-27,894,30
52610,Himachal Pradesh,2020-06-28,916,22
53343,Himachal Pradesh,2020-06-29,942,26
54076,Himachal Pradesh,2020-06-30,953,11
54809,Himachal Pradesh,2020-07-01,979,26
55542,Himachal Pradesh,2020-07-02,1014,35
56275,Himachal Pradesh,2020-07-03,1033,19
57008,Himachal Pradesh,2020-07-04,1046,13
57741,Himachal Pradesh,2020-07-05,1063,17
58474,Himachal Pradesh,2020-07-06,1077,14
59207,Himachal Pradesh,2020-07-07,1083,6
59940,Himachal Pradesh,2020-07-08,1101,18
60673,Himachal Pradesh,2020-07-09,1140,39
61406,Himachal Pradesh,2020-07-10,1171,31
62139,Himachal Pradesh,2020-07-11,1182,11
62872,Himachal Pradesh,2020-07-12,1213,31
63605,Himachal Pradesh,2020-07-13,1243,30
64338,Himachal Pradesh,2020-07-14,1309,66
65071,Himachal Pradesh,2020-07-15,1341,32
65804,Himachal Pradesh,2020-07-16,1377,36
66541,Himachal Pradesh,2020-07-17,1417,40
67286,Himachal Pradesh,2020-07-18,1457,40
68032,Himachal Pradesh,2020-07-19,1483,26
68778,Himachal Pradesh,2020-07-20,1631,148
69524,Himachal Pradesh,2020-07-21,1664,33
70270,Himachal Pradesh,2020-07-22,1725,61
71016,Himachal Pradesh,2020-07-23,1834,109
71762,Himachal Pradesh,2020-07-24,1954,120
72508,Himachal Pradesh,2020-07-25,2049,95
73254,Himachal Pradesh,2020-07-26,2176,127
74000,Himachal Pradesh,2020-07-27,2270,94
74746,Himachal Pradesh,2020-07-28,2270,0
75493,Himachal Pradesh,2020-07-29,2403,133
76240,Himachal Pradesh,2020-07-30,2506,103
76987,Himachal Pradesh,2020-07-31,2564,58
77734,Himachal Pradesh,2020-08-01,2634,70
78481,Himachal Pradesh,2020-08-02,2703,69
79228,Himachal Pradesh,2020-08-03,2818,115
79975,Himachal Pradesh,2020-08-04,2879,61
80722,Himachal Pradesh,2020-08-05,2916,37
81469,Himachal Pradesh,2020-08-06,3047,131
82216,Himachal Pradesh,2020-08-07,3150,103
82963,Himachal Pradesh,2020-08-08,3264,114
83710,Himachal Pradesh,2020-08-09,3371,107
84457,Himachal Pradesh,2020-08-10,3463,92
85204,Himachal Pradesh,2020-08-11,3497,34
85950,Himachal Pradesh,2020-08-12,3636,139
86696,Himachal Pradesh,2020-08-13,3816,180
87442,Himachal Pradesh,2020-08-14,3874,58
88188,Himachal Pradesh,2020-08-15,3993,119
88934,Himachal Pradesh,2020-08-16,4156,163
89680,Himachal Pradesh,2020-08-17,4174,18
90426,Himachal Pradesh,2020-08-18,4235,61
91172,Himachal Pradesh,2020-08-19,4411,176
91918,Himachal Pradesh,2020-08-20,4538,127
92664,Himachal Pradesh,2020-08-21,4728,190
93410,Himachal Pradesh,2020-08-22,4895,167
94156,Himachal Pradesh,2020-08-23,5001,106
94902,Himachal Pradesh,2020-08-24,5101,100
95648,Himachal Pradesh,2020-08-25,5154,53
96394,Himachal Pradesh,2020-08-26,5321,167
97140,Himachal Pradesh,2020-08-27,5501,180
97886,Himachal Pradesh,2020-08-28,5637,136
98632,Himachal Pradesh,2020-08-29,5781,144
99378,Himachal Pradesh,2020-08-30,5945,164
100124,Himachal Pradesh,2020-08-31,6116,171
100870,Himachal Pradesh,2020-09-01,6255,139
101616,Himachal Pradesh,2020-09-02,6416,161
102362,Himachal Pradesh,2020-09-03,6615,199
103108,Himachal Pradesh,2020-09-04,6830,215
103854,Himachal Pradesh,2020-09-05,7018,188
104600,Himachal Pradesh,2020-09-06,7415,397
105346,Himachal Pradesh,2020-09-07,7660,245
